text,polarity,subjectivity,Sentiment,Sentiment_label
sat watch film HBO be not expect nothing laugh together stupid common plot well that s exactly get except somewhat satisfied end movie be not expect thought go another hour half hand waste well still somewhat worth whole plot stupid cheap acting line dumb otherwise still funny moment even though not manybr br you re go rent do not watch television give generous make laugh yet still pretty stupid,-0.04068627450980391,0.5186274509803921,Negative,0.0
make short not spoil everything film Kip Giovanni Ribsi car thief mess big delivery steal car total threaten kill man give order objective get car steal day help Randall Nicolas Cage retired booster also Kips brother couple old friend Randalls see old big bro need get lil bro trouble routine course Randall good thief ever course movie also setback surprise never would think time predictable nothing fancy story br br probably wonder time hot stuff since beautiful fast cool expensive car steal well hot item film Sway Angelina Jolie big STAR trust not convincing role car theft pretty hot ok not hot pretty hot damn cool sexy believable role probably kind wild woman real life do not believe read biography sexy part well see man know play kind girl like film not mainstream bit alternative look even come tattoobr br ok downside feel watch movie not much action one totally unrealistic scene story ok not much joke hey see whole film must say CARES must say well still entertain couple cool car chase good music Bruckheimer scene combination music line actor make eye go wet good actor job pretty car one cool wild sexy lady yes mean Mrs Jolie last not least nice cool tool boost car downside still pretty good entertaining movie good way describe film overall ok movie cool feelgood endingbr br Nicolas Cage well actually one favourite actor action genre nowadays good film Rock Con Air Face Snake Eyes finally one plus actor many good action thriller last year successful one well no one maybe Jackie Chan one favourite one thing true though Mr Cages Bruckheimer film keep get bad Rock clear Con air nice well clearly not mark bad not show film Bruckheimer keep get bad maybe Cage think long accept role movie probably make less movie no do not show we almost Cages film successful last year except mm bring Dead mm not great admit never Cages fault story seem good latter film not say anything cause not see yet one thing though know sure Bruckheimer would ask three film would say yes would said yes Rock story great would get play Sean Connery Ed Harris would say yes Con Air would lot action story good get act John Malkovich Ving Rhames one would star would get big paycheque would able ride cool fast car would able kiss Angelina Jolie can not wait see Lara Croft outfit one good choice Mr Cage certainly worth look theatrebr br,0.21724290780141842,0.5514332151300236,Negative,1.0
movie go history one great right along side Citizen Kane Casablanca Waterfront someone please convince Leno sequel Leno Morita comedy duo like have not see since Abbot Costello evil emanate Chris Sarandon Tom Noonan Randall Tex Cobb give chill dingman character buffoonish oaf hearken back day Shakespeares comedy climax goodness climax will not ruin make explosion Death Star pale comparison track hardtofind gem family favor buy immediately I m still hold hope special edition dvd one day,0.038809523809523835,0.5061904761904762,Negative,1.0
Lion King serious story young lion grow avenge father death Lion King half total opposite full whimsy cheer Lion King tell story side simba young lion half view Timone Pumbaa less perfect duo make meercat leave home could not dig tunnel without bury friend neighbor warthog odor issue movie little short substance Disney good job fill time various sketch star Timone Pumbaa watch movie we favorite singalong happen halfway movie make sure watch bounce bug Disney advertise half rest story though really be not different perspective Lion King without serious stuff pervade second half original Disney classic Credit Nathan Lane Timone Ernie Sabella Pumbaa voice work without effort movie may not work sing entertain make we laugh also give we reason avoid hot tub warthog,0.10616666666666666,0.45688888888888873,Negative,1.0
remember see movie young several time tv since always like notice print show local tv one scene reverse film one hide behind rock outcropit look like Vasquez Rocks near Los Angeles watch Indians ride look carefully notice suddenly soldier lefthande short segment admit take year notice itbr br far history go often expedition rescue white captive Indians direct connection final battle scene Battle Beechers Island action group volunteer scout equip repeat carbine Spencer carbine not Winchesters surprise Indians retreat island hold several charge last charge kill Roman Nose one famous Indian Chiefs no idea writer script mind fit fairly wellbr br several Guy Madison movie hope come DVD someday one,0.09,0.4383333333333333,Negative,1.0
anybody say movie comedy not go finacee would fallen asleep ask money back love Gwen Paltrow like wrong set like chick flick hate one time see much clevage not turn outfits way overdone no one talk way anymore do not think even dance part horribleMy ex say laterDidnt ya like part do not ya think sensous say yes spare feeling know never marriedthis one bad movie ever see,-0.21666666666666665,0.5444444444444444,Negative,0.0
script mildly original write poor performance inconsistent quality level make impossible recommend vignette absolutely terrible dialogue never natural plot twist creative surprised see highly rate IMDB scene worthwhile film fail completely entertain like sort montage run do not walk get Tales Manhattan marvelous film follow life times topcoat,0.009861111111111117,0.6991666666666667,Negative,0.0
well finally catch Rock N Roll High School almost year first become midnight movie sensation Latecomer probably first see summer new documentary Patti Smith Dream Life sometime around no film do not feel date one bit yes worth wait highenergy comedy feature load great music surprising moment tell story Riff Randell adorably play PJ Soles battle fellow student Vince Lombardi High wage new repressive principal Miss Togar Danny Peary book Cult movie quite accurately describe Mary Woronovs performance evil Eve Arden typical teen vs Establishment story line beef absurdist humor explode mouse giant mouse Hansel Gretel hall monitor truly rouse tune Riff course fan original punk band Ramones band dish baker dozen great song course film include five concert total blast indeed sight Riff furiously dance Teenage Lobotomy blowout may picture funniest moment initial appearance Joey Johnny Dee Dee Marky Ramonesmobile later slink street singing Wanna Something quite exhilarating film end explosive confrontation would imagine every high school kid wet dream Fun stuff indeed side note ramone one loud band ever see concert amuse note dvd film come optional english subtitle hear impair many age punk find subtitle necessary wonder,0.17616324535679376,0.5073900293255132,Negative,1.0
endure film satisfy curiosity one bad film ever sit amazed film currently star rating act awful script non existent character predictable hollow funny film can not remember even snicker fail see could define comedy favour stay well away dross check worthy alternative would give far great pleasure check film like holiday dress movie would offer far satisfy cinema experience sincerely hope educate film goer vote negatively film manner genuinely deserve bye give realistic rating film buff could base judgement upon come folk let fair everyone concerned give involved film true reflection produce extremely mediocre picture deserve forget quickly,-0.0033333333333333353,0.6725000000000001,Negative,0.0
enchant good time see movie sometime unhappy sad cute even way white bear love Queen secret get end also achievement two young actor Gerda Kai give music also nice two we always one combine sad piano tone place give touching result one watch part hell see Snow Queen not bad try surround love wrong way evening movie first part watch bore love lot angry do not show next part pope funeral yeah terribly sad say next week happy record I m glad do,0.10454545454545454,0.6727272727272727,Negative,1.0
performance goodVictoria Rowell Adrienne Barbeau two italian girlfriend come mindthe story lame derivative emphasis girlfriend racial background handle clumsily good relative mostly portray stereotype not real people find wince uncomfortably many moment suppose funny hardly comprehend local paper SF say good movie wonder post glow review IMDb disappointed movie mad actually go theatre see base faulty connection Garden State far funnier inventive touching movie one must especially mention emotional climax church wooden bythenumber nearly leave audience actually follow silly climax graveyard see come minute happen really do not like mislead spend money uselessly,-0.012179487179487183,0.5217948717948718,Negative,0.0
movie pathetically awful sound terrible action ridiculous effect nauseate life do not see movie cause want kill movie totally rip Blade undoubtedly really good movieor trilogy saybr br do not care actor movie horrible watch minute come computer comment absolutely bad movie actually do not know family still watch itoh wait yes laugh almost nonstop stupid action dialogue act,-0.2487179487179487,0.6012820512820511,Negative,0.0
House Dracula good sequel House Frankenstein be not much action act good Onslow Stevens benevolent Doctor turn bad receive blood Dracula via transfusionDracula actually receive transfusion overcome affliction put spell hunchback nurse transfuse blood Doctor turn Dracula really do not come seek cure instead drain blood beautiful nurse Dracula destroy Wolf Man next line curewhich successful meantime Frankensteins monster discover revive briefly burn deathdont worry trio come back Abbott Costello meet Frankenstein John Carradine play sinister DraculaBaron Latos alia start film House Frankenstein Lon Chaney sympathetic Wolf Man Glenn Strange return Frankenstein monster Lionel Atwill play inspector often Universal Studios monster film keeper collection,0.11875,0.41875,Negative,1.0
movie base Jules Verne book actually read ten year ago remember like book lot movie good job tell story important thing movie be not story however highly original visual look hasbr br visual absolutely beautiful apparently achieve clever combination animate drawing combine live actor stopmotion animation set paint look much like animate movie Combined Jules Vernes unique version airplane submarine Karel Zemans good directing result well do convincing visual style manage effectively hold one attention end moviebr br problem well one underwater scene end take maybe needlessly lot time example story first part movie rush quite quickly none matter much though since movie always highly enjoyable gem deserve well know today audience well recommend movie whole family,0.21818181818181817,0.5319444444444444,Negative,1.0
amazing actress PJ Soles do not become big star play Riff Randall fan punk rock group Ramones Rock n Roll High School Soles exuberant do not mind she s obviously old still high school fact level kid look movie fastpace frolic do not copout everything gets blow smithereen end that s Mary Woronov innately kinky funny presence Nazilike principal get great oneofakind bit begin frisbee fly dangerously close head many take use fluke Dey Young appeal Soles good Kate Rambeau weak link ironically enough High School chaingang Ramones can not act they re not funny concert segment go long one Ramones song want around treat fantasy well capture incidental song good particularly rare Paul McCartney ballad hear near begin Meet Somewhere great fun,0.2360869565217391,0.615,Negative,1.0
movie cop Ching Wan Lau try catch superclever thief Ekin Cheng blackmail insurance company head Kelly Lin Basically whatever plan cop try thief somehow know beforehand movie cover handsome lead actor beautiful lead actress good camera shot Hong Kong scene really no substance flash flash quickly become dull lose interest third way movie no redeem quality except cinematography look good consider see movie free also consider stop watch movie minute movie end BORING,0.1719696969696969,0.5772727272727273,Negative,0.0
mention other inane dialogue series agreebr br Mom daughter really sharpwitte Queen Princess Universe not kick around little townbr br I ve really try watch episode witty staccato mumbling pop culture drivel start flip channelbr br watch bit new episode see anything change well I d hope nope old clever reference pop culture nearly barfedbr br long time fan be not happy new season might wise get sick regurgitated pablum never stop,0.05447201607915893,0.55532622139765,Negative,0.0
reason remember movie still big waste time money ever spend friend age action movie thing enjoy ok nd walk feel insult want money back time could never regainedbr br edit kill movie truck gets attack vehicle rocket launcher attach movie completely insult intelligence audience rogue bad guy x VW Bugs shoot rocket truck please rocket truck know carry plutonium what s bad vw manage get shot rocket launcher would see VW rocket fire cut around truck last one attach come back second later two rocket attach fire another go front truck back full set rocketsbr br toughe hope big finish never happen look like run money stoppedbr br ridiculous,-0.02843137254901959,0.2735294117647059,Negative,0.0
wow can not believe wait long see film never get around watch plot nothing interest know nothing soccer football one american fool no clue never even see David Beckham film choose ignore buzz surround film time release America enough br br Truth tell mistake ignore little piece moviemake heaven fun film full color exuberance goofy grin face whole movie Parminder nagra sweet lovable can not help root no wonder american television show ER snatch new appreciation indian culture people know good time wedding scene dazzlingly beautiful br br problem decipher british slang dialogue accent turn english subtitle make sure do not miss anything not criticism film I m sure audience worldwide trouble understand constantly change slang american film well br br perfect date film great sport plot like Rocky strong sense feminism empower woman watch wife sixteen year old niece love highly recommend,0.26936417748917746,0.4960353535353535,Negative,1.0
look sound like cheap porno without sex first impressive string stinker producer case director Geoffrey Reevebr br doozy Laughable every levelbr br government agent think professionally murder Amsterdam considerably lessthancharismatic blockofwood Interpol agent assure not name Louis Salinger send investigate walk around lot ensure taxdodge financier get money worth plane ticket shoot locationbr br wannabehardhitte attitude drug depiction prostitution must look laughably outdate even celluloid dry script least obliging explain exactly what s happen regularly horribly contrive direlogue follow oh no course not no one outside Washington even know you re yet despite plot somehow remain confusing time sinister Vladimir Putin lookalike Priest no less Kronsteen Russia Love swagger pulpit deliver sermon brain switch unfortunate you ll miss hero pin ground fight struggle reach plank wood later realise fact sit load pistol shout bastaaaard friend murder corpse leatherbound moustachioe gogo boy morris dance hilarious torture sequence provide ample laugh climactic boat chase impress exciting welldirected sequence really no place movie glare anomaly explain credit roll Reeve nothing sequence thankfully everything go back business usual ridiculous spitoutyourdrink twist warehouse shootoutbr br unless wretched thing Geoffrey Reeve completist exist you re one would not bother instantly forgettable nonsense,-0.03638888888888889,0.5066666666666666,Negative,0.0
hey truly theatrex find grub video flea market almost new condition read back box see somewhat cult hit course come home br br strange film aunt cousin former first lady Jacqueline Bouvier Kennedy Onassis live decay room house Long Island Suffolk Co share house raccoon cat flea eyow know else Suffolk Co one point live filth old Jackie come set thing right anyway one strange pair Big Edie Little EdieEdie daughter always wear something head dance sing give little aside camera rarely make much sense Big Edie mother age apparently like run around naked get hint might look like thankfully tastefully do point mercifully spare woman talk talk talk mostly past do not make whole lot sense except live absolute filth cat business wherever look cat go bathroom behind portrait one bedroom appear center operation close eye listen big Edies voice remind much late aunt area country Lawn Guyland accent one scene Little Edie put flea repellent lovely see cat scratch time place must infest box refer two woman eccentric I d say case euphemism wacke gourd film not without moment truly feel something equal part creepy sad disgusting could not stop watch start not normal type flick find somewhat fascinating will not everybody though guarantee,-0.03800895050895051,0.4682052182052182,Negative,1.0
Kolchak Night Stalker hugely entertaining tv series pushy sarcastic fortysomething reporter repeatedly draw mortal combat supernatural occasionally extraterrestrial force base popular pair tv movie feature Kolchak character series die quick death mid due low rating nevertheless maintain strong cult follow today average modernday viewer able dig Kolchak weekly clash undead br br that s actually tough question answer fairly Detractors series tend argue formulaic hopelessly date hand fan argue cleverly write wellacte sometimes genuinely spooky I ve get foot camp thoroughly enjoy watch episode Kolchak dvd recently though plainly see series major flawsbr br Ill address question Kolchak formula fiction first think agree tv show formula every episode Columbo unfold accord pattern example Repetition not necessarily bad thing fact critic long recognize audience often enjoy actively seek repetitive entertainment however problem Kolchak formula simply rigid repetitive even generous standardsbr br almost every episode Kolchak investigate murder figure commit form monster try publish story say monster editor Vincenzo block always ground Kolchak do not sufficient evidence support claim supernatural force work alas Kolchak also obstruct police end Kolchak independent research monster figure kill kill without ceremony reward write big story itbr br see eversostrict formula might get tiresome right I m particularly mystify Vincenzo Kolchaks always rave monster Vincenzo never believe well do not Vincenzo fire Kolchak commit that s normal boss would series eschew realism prefer keep Vincenzo Kolchak comical antagonist result many scene together profoundly unbelievable though also quite funnybr br good episode Kolchak manage vault limitation formula however usually contain kind unexpected twist select episode good enough think they re largely immune typical criticism series favorite include br br Horror Heights episode that s noteworthy grimy inventive socially aware Kolchaks dialog unusually sharp cynical edge though adhere closely Kolchak formula script write Hammer Studios veteran Jimmy Sangster remarkably literate delf deeply monster backstorybr br Devils Platform possible inspiration Omen film episode stand villain young Tom Skerritt tempt Kolchak satanic contract full goody reveal lot reporter character br br Firefall episode appear bad reputation among fan enjoy get great red herring really creepy almost unstoppableseeme monsterbr br though I ve single three episode praise I d say story entertain least money two complete turkey episode run Primal Scream monkeyman run rampant Chicago Sentry feature dumbestlooke creature makeup history film entertainment assessment come lifelong Doctor Godzilla fan br br balance good series little repetitive little cheesy perhaps element greatness even weak episode Darren McGavins wonderful performance caustic worldweary endlessly funny Kolchak truly shine carry series effortlessly way example Sarah Michelle Gellar never manage Buffy McGavin one great character actor series worth watch alone,0.09285469331765626,0.5703850676072898,Negative,1.0
agree previous comment name film content everyday madness would like specify Dog Days woman treat male society episode get see show variation everyday discrimination woman mostly categorize age group senior man make new partner look act way late wife treat like doll shall act worthy wear former dress middleage couple whose relationship nearly slave violent master find somewhat young man not communicate friendwife instead really jealous affair even make friendship competitor young adult man make clear friend girl really trouble pretty enough jewelry side follow narrow view rule etiquette finally man late fifty calculate advantage deliver simpleminde hitchhike woman furious client take guilty scratched car natural beat complete example find pal man masterslavecouple collectively abuse threaten humiliating former sake shall get rid partner take new master inhabitant lately build neighborhood action take place rest burn summersun absolutely motionless sic unfortunately not see last minute shock authentic portray archaic structure still reign relationship woman man see convincingly analyze repertoire discrimination probably helpful tool teach even less sensitive spectator go wrong due good visualization,0.016608391608391608,0.520959595959596,Negative,1.0
do not know Brady kid First Barry Williams publicly brag sexy tv sister Maureen McCormick date tv mom Florence Hederson Susan Cindy Olsen music bunch porno movie Mike Bobby Lookinland get trouble drunk drive finally Maureen Marcia McCormick Eve Jan Plum might little samesex fle side Christopher Peter Knight pursue beautiful young model early stint Surreal Life first fun watch marry volatile hostile relationship last episode pose bunch nude photograph another naked girl scrapbook give Christopher birthday not good move part deal mature fashion pick leave clear head think always bow every need he s finally take stand hate say think abuse verbally way torture engagement ring way ream every little thing also talk openly fling woman obvious still sleep around woman man not something selfrespecte human already marry someone man talk wife like go every night party sex people everyone would rally behind wife leave different start cute little crush another reality show blossom huge disaster Adrianne beautiful like another Britney Spears Lindsay Lohan clearly need therapy cry like baby many silly thing feel sorry Chris need rid good man can not afford humiliate like,0.05821428571428573,0.584047619047619,Negative,0.0
firstly really enjoy movie message dare live life full poetic heartwarming funny sad scene lively pleasure watch exception though movie way long point keep add additional conflict start lose main story line disagree though another comment unrealistic many people strange problem small village think absolutely realistic incredible drama go everywhere do not know people meet superficially dislike end loaded symbolism extremely force leave bad taste much not like many big issue dramatically mention group accuse other front everyone else major thing people would ashamed voice everything personal front everybody even people group one closely work defend oneself humanbeing strong instinct earth would Daniel let beat never fight back not even defend mean not weak could least try defend attack drive mad see nothing storyteller try forcefully bring across message like violence not need way choose not good also violence character lose credibility stay unmove despite attack Gabriellawhy earth would woman spend year man beat go man gets arrest say not wish harm do well like we oh really spoil much go saint would normal bitter not almost holy therefore not human work Daniel music great make forget st happen oh please spoil moment nevertheless still think delightful movie amazing enough give discomfort quite thing watch,0.09192234848484848,0.5326041666666665,Negative,1.0
everyone choice bad movie they ve ever see like pick Gigli Battlefield Earth pick classic like Plan Outer Space ever since vocal say Problem Child year later feel exact way not one bad not expression ACTUAL bad movie ever seenbr br much fart poope pee puke put single movie do not need see dog take dump go waist I m hard filth nothing bathroom grossout humor heck like american Pie movie excess within minute bad idea true tipping point kid little kid call sexual name IMDb will not even let post word yet come mouth year old think irony urinate puke make whole thing feel dirty bad line movie guess fart people office br br film urination lemonade dynamite stick explode toilet little boy film babysitter sex project side house little girl joke scratch testicle br br however absolute favorite moment little girl carnival ride say I m go to puke open mouth fake look puke shoot straight open mouth perfect degree angle puke scene Scary Movie look real br br suppose redeem element movie Gilbert Gottfried get impression do not even script usual self bad act stupid pizza gets throw himbr br know Thinking movie much make go bathroom Goodbye,-0.10916005291005286,0.511276455026455,Negative,0.0
recently watch Ed Wood Jrs autobiographical movie Glen Glenda first time hear much many year nothing read hear film could prepare see bizarre movie ever make Stampeding buffalo woman bondage Satan prance around Bela Lugosi ramble Bevare Bevarepull string pull string totally insane act atrocious dialog unintentionally hilarious exactly one would expect Ed Wood film say horrible movie give Wood credithe way ahead time remember movie make transvestite not even discuss public much less subject movie read wood transvestite real life I m sure movie base experience sad see Bela Lugosi say ridiculous line say film kind Ed Wood Jr least give Mr Lugosi act job time Belas life penniless drug addict no one else Hollywood would hire never see film see especially fan Ed Wood Jr,-0.08412698412698413,0.6137566137566137,Negative,0.0
curse Monkey Island brilliant video game stroke genius video game designer lucasart create sequel character brilliant voice over character realistic funny lot effort go game deserve give vote keep good work lucasart,0.18518518518518517,0.5703703703703703,Negative,1.0
Time Machine right run real time minute feel like year first minute utterly superfluous massive amount dead time throughout happen something happen care apparently film make tight budget note edification follow Morlochs nothing like save little money reuse set costume Lord Rings part hey scary dude charge control Morlochs scary thing guy could think somebody wear one Gene Simmons band Kiss old costume Littleknown fact freak future perfectly manicure nailsbr br Save money save time Pass one,0.02283163265306123,0.5735544217687075,Negative,0.0
River Queens sound recordist fire day age no excuse poor recording set mumbling voice end result cinematography average fair good story potential feel sorry overseas actor must know turkey shoot film obvious movie suffer el cheapo budget syndrome scene Temuera procreating inside house battle rage outside stupid word br br notice shortcut take Maori protocol side thing probably due movie length time restraint etc be not impressed movie Whanganui river many beautiful spot movie give we cold drab claustrophobic image none beauty movie need sunshine well camera angle less screen confusion well sound recording thought need put movie goer would see big screen br br Hats involve though complete must difficult shoo utmost appreciation anyone make feature film sadly not enjoy one,-0.04420289855072464,0.5909420289855073,Negative,0.0
review not necessarily expose plot movie however may change one expectation movie thus make less enjoyable experience br br ever rent scary movie expect edge seat fear instead end howl laughter every stupid turn plot movie many opportunity impress actually scare viewer cut poorly jump around much make reference past seem like excuse plot head particular direction writer must not think potentially excellent plot carry poor construction time throughout plot discourage viewer make movie increasingly tire watchbr br almost bad writer abuse could excellent classic thriller fact gradually rely cheap tactic scare acting do not make scary situation hardly make scary therefore need dark scene thing jump make worthwhile even predictablebr br not even gore could ve save plot rival gore successful thriller Seenbr br speak see feel like saw try follow Seens incredibly fascinating psychological theme fail miserably terribly disappoint lack analysis plot structure surround psychology killer begin scene tease viewer thinking psychological thriller believe far thatbr br oh mention poor act first Cary Elwes seem make convincing performance however completely deteriorate crucial part plot leave tears laughter performance worthy razzie performance Leigh Whannell also terrible playedout although not bad performance elwe big red flag Whannell also writer moviebr br end Saw could never make lose entire middle make huge failure opportunity waste no clue Monica Potter Danny Glover choose take role moviebr br mad waste money rent definitely not worth future definitely avoid see anything Elwes Whannell James Wan big tragedy not lack basis plot great potential storyline throw away poor act add insult injury Ill avoid poor pun involve title conclude do not watch movie,-0.03247126436781608,0.5418103448275862,Negative,0.0
Choke start rock band know Choke prepare gig nightclub call Club own run Guy Johnson Andrew Parker Lead singer Dylan Sean Cook guitar player Mike Jason McKee plan tell band member bass player London Brooke Bailey drummer Nancy Tom Olson go solo service will not need long club Dylan prepare Mike do not show gig turn disaster band think thing could not get bad find dead body cellar door lock can not get can not trust anyone mysterious killer begin pick onebyonebr br Produced direct Juan Mas Choke standard bythenumber teen slasher really do not anything go script Jessica Dolan Susannah Lowber not many horror film pen lady surprisingly good character nifty dialogue much well lot modern shot camcorder type horror respect slow boring even interesting character can not come anywhere close save one would expect usual teen slasher clichs use isolated location victim can not escape cast good look teenager keep splitting murder really poor twist ending try mimic something like Scream surprising do not make whole lot sense think logically could not do thing suppose make matter even worse guess killer fairly early even though do not want boast spot there s fact maker Choke feel audience would entertained show endless well feel endless watch scene teenager walk around dark corridor nothing particular sorry many scene like take start become tedious kill count low first decide stick together good idea randomly decide split go separate way bad idea there s killer loose pace lethargic kill scene unimaginative top twist end poorbr br Director Mas alright film look ok part although odd occasion use annoy post production editing technique like slow motion frame skip gore level be not really scratch there s blood splatter guy hole chest dead body someone impale metal pole kill happen screen axe kill end good example film not actually show anything since film rock band there s quite rock orientate soundtrack truly horrible horrible rock song use sorry rock fan ear crap noise pollution not scary there s no real atmosphere lack blood gore inexcusable rest film badbr br suppose budget Choke well make reasonable production value look cheap sure not cheap many low budget horror film look Shot place call Spokane Washington apparently act one film strong point generally pretty good round mean noone going win Oscar be not half badbr br Choke throughly routine scream style teen slasher one weak twist ending ever criminal lack blood gore violence nudity dead body mean slasher have not get sex gore what s point thing average slasher worth watch right,-0.0072308174281858545,0.5051820255767624,Negative,0.0
Internet Database list tv show yes series MTV show Oddities program Head Aeon Flux recall correctly version watch time VHS tape episode run together film without annoying credit wait week next fifteen minutesbr br story Maxx Julie Winters Sarah Mr Gone Maxx superhero bum Julie social worker leopard queen Sarah girl listen less Smiths Mr Gone guy can not seem keep head there s weird creaturesbr br use Maxx Julie part fun try figure part story real dream maybe they re real dream maybe one character do not exist maybe one exist dream other you ll wait find outbr br comic book show come one favorite artwork spectacular story original unlike anything you ll find Superman Batman bend mind strong adult overtone without obscene offensive show use basically exact artwork move story guarantee beauty intrinsically find comic would faithfully reproduce good show appear Oddities hand downbr br like comic_strip darker nature need good mind trip show check Donnie Darko ever thingbr br astonishing thing never go become another movie television series do not say disappointment keep simple seal movie gold keep free blemish bring successive failure,0.13680555555555554,0.5082837301587302,Negative,1.0
surprisingly good movie quite good joke thru whole movie negative thing scene go extreme show stupid two main character get stupid blonde get br br plot barely dodge call corny booby always plus altho movie strange reason do not play card much even tho plot line introduce two black haired woman act evil counter part two blondesbr br good movie watch almost give let not get crazy,-0.0703125,0.5447916666666667,Negative,1.0
start watch movie expect barely tolerable Hammer horror film wannabe be not far there s fair amount glimpse gore throw lot nudity latter half movie present ironic twist holy cow actually put little thought story do not completely fall predictable stuff one expect outset dare say gratuitous nudity be not gratuitous fit story settingbr br do not get wrong still overall bad movie bad movie go shade intelligent REALLY horrible tripe like Mesa Lost Women Robot Monster,-0.0851190476190476,0.5206349206349207,Negative,0.0
ok story simpleminded loony enter life bore death young chick kid brother wreak havoc live mildly interesting one anyway idea nothing everyone execution everythingbr br bother flick bother immensely rhythm direct edit slow pace uneven climax expect see frigging highway five six seven time Norton character trouble see childish game not enough deep understand problem soul blah root coward manipulator loony References Taxi Driver ridiculous unnecessary certain not favor flick EN matterbr br IMHO cowardly execute end cheap emotional trick teenage lover somewhere Mid America guy kill kid blame father create real havoc kid kill father end etc no get cheesy end kid miss loony father puzzle life relationship loony course die happy dysfunctional family stay unharmed safe happily bored could enjoy popcorn undisturbedbr br scene loony enter movie oh God would think long hard find something stupider not shoot scene hide camera hidden crew creator movie probably think good idea annoy you re year old girl somewhere Kansas nowhere whateverwhere dream sex crazy man twice age ok might enjoy movie message,0.0414406671759613,0.5381302521008403,Negative,0.0
film incredible look high budget feel heartfelt original like Indie amazing part film astonishing performance David Beazely Mark Hildreth Paul Anthony play main role carry film ease humor charisma balance huge depth br br cinematography really beautiful even though subject quite ugly be not realistic way do not make large point really great see Alan Cumming script tight propel nicely well act I ve see whilebr br go see,0.2610224089635855,0.673781512605042,Negative,1.0
see movie advance screening find excellentbr br New York Love true spin romance explore clever funny sometimes shocking situation around human race powerful emotionbr br cast huge veritable Oceans Andy Garcia Ethan Hawke Shia Labouf Natalie Portman Bradley Cooper other give stand performance one way anotherbr br that s not mention who s director interweave story clever interesting way Brett Rattner Shaka Kapur Natalie Portman mean WOW movie not straight ahead romance romantic comedy even though romantic funny also serious story note that s good opinion go see reply review want hear other say,0.08685064935064937,0.665494227994228,Negative,1.0
notice comment people discuss movie base remark mstk air that s fair enough get widest exposure misfortune see Final Justice original form I d like share thought comment uncut versionbr br First must admit original version slightly coherent mstk broadcast owe primarily expository scene Rossano Brazzi Venantino Venantini could use character name instead actor love type word Venantino Venantini explain Venantinis fugitive character can not leave Malta right away not convincing plot point least filmmaker try cover whether scene cut time do not provide much fodder riff do not knowbr br another plot point miss original stripper betrayal Venantino Venantini Joe Baker seemingly unmotivate mstk version explain early extremely unpleasant scene Venantini rape shower give motive turn whole scenario reallyicky there s no word itbr br MSTworthy moment perpetual truncated shout Son deja vu shoot sheriff purely result editedforTV print work absent original moviebr br one scene wish make mstk version enter bar question people Joe ask maltese policewoman accompany stay outside see uniform will not cooperate however Joe wear ridiculous cowboyslashsheriff outfit complete shiny badge can not imagine pass great opportunity make fun himbr br one final observation original uncut version Final Justice oh feel need put Venantino Venantinis naked butt screen,0.0997311827956989,0.644162826420891,Negative,0.0
Dahmer young confused man Dahmer confuse movie grant beer watch movie do not explain get bore flickbr br flashback nothing confuse annoying there s no real storyline beginning end thing make sense movie explain text begin end movie inbetween stuff would movie boring image waste time br br never see actual murder everything bunch insinuation sometimes even get feel dahmer dream entire thing know be not since itsbr br base true story actually happen least happen not easy tellbr br not encourage people waste time movie Ibr br do not like one bit feel cheat suddenly end br br,-0.23777777777777778,0.5005555555555555,Negative,0.0
excellent work around especially actress play wife Gerda Claire Price well course David Suchet really figure whodunit beside point end will not divulge someone describe Board answer someone else question interested find really sad despite Agatha Christies reputation write cardboard character think really wellrounde largebr br pace story good enjoy see Sarah Miles Lucy Edward Hardwicke Cedrics son believe addition wellknown Dr Watson husband,0.28125,0.625,Negative,1.0
I m sure film contain certain gap logic enthral really do not care movie play like fun lighthearte teen romp combined Schwarzeneggertype action flick pack action pack excitement humorous moment well Sean Astin fun watch have not see Louis Gossett Jr since see Diggstown theater fine underrated actor love watch screen wonder he s unfortunately might star lot directtovideo flick hopefully assumption wrong anyway fun edgeofyourseat thriller definitely suggest check br br score,0.14206349206349206,0.46402116402116406,Negative,1.0
sexually obsess chef lead duplicitous life one happily marry man ten year oldish child sex fiend bulk documentarylike film follow five consecutive day tell flashback Nastassja Kinski clinical sex therapist listening story intelligently probe Nastassjas role restrictive principal adult character not take clothe would rate movie big fat F rate F imply still failure unless one like bore probably lot interesting spend ninety minute cleaning garage Diary Sex Addict fall category film one see one wish one have not,0.2979166666666667,0.49166666666666664,Negative,0.0
watch Cold Case real life experience depict one close touch deeply beautifully handle thank Merideth character well develop D especially Coop material still difficult approach US far behind develop nation world kind honest actual experiential portrayal treatment make impact population course not everyone see thing way hearten man poll crowd vote you re reach hard one forever reserve good episode place episode please continue take chance accept heartfelt gratitude,0.0967948717948718,0.7724358974358974,Negative,1.0
be not sure hear come think dumb Disney get wrong find good mean not Lion King cool see another side certain point funny also be not one corny disney sequel animation suck like Lion King animation thing eritate whole movie theater thing movie not give anything way you ll know talk also fun cool cast original return good movie,0.15398351648351646,0.6459859584859585,Negative,1.0
one would think incredible backdrop WWII Stalingrad writer would come script Nope no story like porn vignette violence interrupt pathetic rote meaningless dialoguebr br bunch Germans march around shoot getting shoot slowly few Germans march around shoot get shoot no Germans march around shoot get shotbr br pretty badbr br Chilcoot,-0.11000000000000001,0.8,Negative,0.0
